"","SITE_ID","YEAR","LANDAREA","PFOR","PWETL","PURB","PAGT","RDDENS","POPDENS","ELEV","PRECIP_M","SAMPLED.x","DATECHEM","TEAM_ID.x","SAMP_LOC","PHSTVL","PHSTVLF","COND","CONDF","ANC","ANCF","TURB","TURBF","TSS","TSSF","COLOR","COLORF","DOC","DOCF","DIC","DICF","PTL","PTLF","SE","SEF","CA","CAF","MG","MGF","NA.","NAF","K","KF","NH4","NH4F","SO4","SO4F","NO3","NO3F","CL","CLF","NTL","NTLF","ZN","ZNF","SIO2","SIO2F","H","OH","HCO3","CO3","ALKCALC","CATSUM","ANSUM","ANDEF","SOBC","IONSTR","BALANCE","ORGION","CONCAL","CONDHO","DAY_SHIP","COM_LAB","COM_FLD","COM_IM","VISIT_NO","SITENAME","STATE","SOURCE","PROB_SITE","INDEX_SAMPTYPE","INDXVIS_BENT","RT_WSA","ECOREGL3","ECOWSA9","HUC","XWIDTH","ABUNDTOT_OTU","ABUNDTOT","TOTLNIND","TOTLRICH","DOM1TAXA","DOM1PIND","DOM3PIND","DOM5PIND","HPRIME","SIMPSON","HBI","CHIRRICH","CHIRPTAX","CHIRPIND","EPHERICH","EPHEPTAX","EPHEPIND","PLECRICH","PLECPTAX","PLECPIND","TRICRICH","TRICPTAX","TRICPIND","EPT_RICH","EPT_PTAX","EPT_PIND","NOINRICH","NOINPTAX","NOINPIND","MOLLRICH","MOLLPTAX","MOLLPIND","ODONRICH","ODONPTAX","ODONPIND","MITERICH","MITEPTAX","MITEPIND","COLPRICH","COLPPTAX","COLPPIND","AMPHRICH","AMPHPTAX","AMPHPIND","OLLERICH","OLLEPTAX","OLLEPIND","COFIRICH","COFIPTAX","COFIPIND","COGARICH","COGAPTAX","COGAPIND","PREDRICH","PREDPTAX","PREDPIND","SCRPRICH","SCRPPTAX","SCRPPIND","SHRDRICH","SHRDPTAX","SHRDPIND","INTLRICH","INTLPTAX","INTLPIND","FACLRICH","FACLPTAX","FACLPIND","TOLRRICH","TOLRPTAX","TOLRPIND","TL01RICH","TL01PTAX","TL01PIND","TL23RICH","TL23PTAX","TL23PIND","TL45RICH","TL45PTAX","TL45PIND","TL67RICH","TL67PTAX","TL67PIND","TL89RICH","TL89PTAX","TL89PIND","CLNGRICH","CLNGPTAX","CLNGPIND","BURRRICH","BURRPTAX","BURRPIND","CLMBRICH","CLMBPTAX","CLMBPIND","SWIMRICH","SWIMPTAX","SWIMPIND","SPRLRICH","SPRLPTAX","SPRLPIND","TL03PIND","TL03PTAX","TL03RICH","TL05PIND","TL05PTAX","TL05RICH","TL07PIND","TL07PTAX","TL07RICH","EXOTRICH","EXOTPIND","EPHE_PT","INTL_PT","EPT_PT","BURR_PT","SCRP_PT","HPRI_PT","MMI_WSA","COMP_PT","DIVS_PT","FEED_PT","HABT_PT","RICH_PT","TOLR_PT","MMI_WSABEST","OE_5_3REG","DATE_COL","TEAM_ID.y","NINTRVL","SWIDTH","FLOW","FLOW_CFS","FLOWMETH","COMM_FLW","SAMPLED.y","XS_AREA"
"518","OWW04440-0889",2004,2.37,9.34,0,0,86.74,0.93,5.04,66,1.284,"Yes","09/25/2004",1,"F",7.23," ",256,"H10",2428.2," ",4.44,"H5",10.2,"H17",30,"H6",8.31," ",31.56,"H30",232," ",0," ",1423.4," ",757.8," ",237.5," ",175," ",20.2," ",23.3," ",1.6," ",117.8," ",1099," ",6.8," ",15.6,"H9",0.059,0.17,2319.082,3.693,2322.73,2613.84,2465.61,148.23,2593.75,0.006,2.92,81.84,265.52,253.81,3," "," ","  ",1,"DITCH 11","AR","WSA","Y","REACHWIDE","Y","S",73,"CPL",8020203,5.485,500,502,300,19,"TUBIFICIDAE-NA",63.052208835,76.305220884,85.542168675,1.5699812213,0.4126868921,8.0766666667,11,57.894736842,23.333333333,1,5.2631578947,0.6666666667,0,0,0,0,0,0,1,5.2631578947,0.6666666667,6,31.578947368,71.333333333,2,10.526315789,17.333333333,0,0,0,0,0,0,0,0,0,0,0,0,3,15.789473684,53.333333333,3,15.789473684,19.333333333,10,52.631578947,63.333333333,4,21.052631579,13.333333333,2,10.526315789,0.6666666667,1,5.2631578947,4,1,5.2631578947,1.6666666667,9,47.368421053,19,8,42.105263158,78.333333333,0,0,0,1,5.2631578947,1.6666666667,3,15.789473684,5.3333333333,7,36.842105263,14.333333333,7,36.842105263,77.666666667,3,15.789473684,58,9,47.368421053,34.666666667,3,15.789473684,5.3333333333,0,0,0,5,26.315789474,6,1.6666666667,5.2631578947,1,7,21.052631579,4,21.333333333,57.894736842,11,0,0,1.4285714286,0,0.4903440182,0,1.25,0,5.2815257446,0.2305209774,0,0,0.3677712801,0,1.7764934388,3.9579761605,NA,"09/25/2004",NA,NA,NA,0,0,"VISUAL_EST","NO FLOW. .","Yes",NA
"519","OWW04440-0899",2004,50.04,39.36,0.05,0.37,12.4,0.92,6.75,226,0.985,"Yes","08/19/2004",1,"F",7.24,"H5",265,"H8",1651.5,"H11",8.16,"H5",13.7,"H15",15,"H5",6.98," ",22.03,"H5",79," ",0.3,"H194",1045.6," ",591.4," ",745.5," ",119.6," ",16.5," ",99.9," ",1," ",770.4,"H82",904," ",19.9,"H181",1.08," ",0.058,0.174,1622.66,2.644,1625.31,2518.57,2496.78,21.78,2502.16,0.005,0.43,68.7,280.15,266.78,4," "," ","  ",1,"BUCKEYE CREEK","OK","WSA","Y","REACHWIDE","Y","S",29,"SPL",11100303,5.55,552,557,300,36,"CAENIDAE-CAENIS",42.413793103,55.172413793,63.448275862,2.4808446789,0.1996195006,6.284,13,36.111111111,30,2,5.5555555556,41.333333333,0,0,0,2,5.5555555556,1.3333333333,4,11.111111111,42.666666667,12,33.333333333,16.333333333,4,11.111111111,7.3333333333,3,8.3333333333,2.6666666667,3,8.3333333333,2,1,2.7777777778,1,1,2.7777777778,0.3333333333,4,11.111111111,6.6666666667,6,16.666666667,15.666666667,15,41.666666667,64.333333333,17,47.222222222,22.666666667,1,2.7777777778,0.3333333333,2,5.5555555556,1,1,2.7777777778,8,19,52.777777778,65,16,44.444444444,27,0,0,0,1,2.7777777778,8,12,33.333333333,11,11,30.555555556,56.333333333,12,33.333333333,24.666666667,6,16.666666667,14,13,36.111111111,26.333333333,5,13.888888889,3.3333333333,1,2.7777777778,1,10,27.777777778,55,8,2.7777777778,1,19,36.111111111,13,75.333333333,66.666666667,24,1,0.0033333333,1.4285714286,0,1.4146090535,0,0,6.2599273883,15.171846451,6.4283892035,6.2599273883,0,0,2,0,24.480527653,0.85236279,"08/19/2004",NA,NA,NA,0,0,"VISUAL_EST","TEAM LEFT FORM BLANK. .","Yes",NA
"520","OWW04440-0901",2004,1084.21,37.8,10.48,4.41,46.87,1.57,50.4,47,1.327,"Yes","09/18/2004",1,"F",7.35,"H4",427,"H9",2614.6," ",6.36,"H5",9.8,"H16",15," ",5.34,"H16",34.33," ",92," ",0,"B",1918.6," ",1185," ",949.1," ",101.2," ",3.6," ",261.8," ",3.5," ",1352.7," ",447," ",30," ",10.27,"H9",0.045,0.224,2594.8,5.447,2600.25,4157.47,4218.58,-61.1,4153.9,0.009,-0.73,52.75,472.46,442.59,3," "," ","  ",1,"BAYOU BARTHOLOMEW","AR","WSA","Y","REACHWIDE","Y","S",35,"CPL",8040205,19.03571,303,323,300,35,"TUBIFICIDAE-NA",13.523131673,32.384341637,46.975088968,2.9698191746,0.0674383556,6.0713333333,15,42.857142857,24.666666667,5,14.285714286,14,0,0,0,0,0,0,5,14.285714286,14,8,22.857142857,36.666666667,2,5.7142857143,8,2,5.7142857143,2,1,2.8571428571,0.3333333333,2,5.7142857143,9.6666666667,1,2.8571428571,8.3333333333,2,5.7142857143,13,4,11.428571429,10.333333333,18,51.428571429,49.333333333,12,34.285714286,23.666666667,1,2.8571428571,15,4,11.428571429,14.333333333,4,11.428571429,3.3333333333,20,57.142857143,70,10,28.571428571,26.333333333,2,5.7142857143,1.3333333333,3,8.5714285714,2.6666666667,14,40,46.333333333,8,22.857142857,25.666666667,7,20,23.666666667,6,17.142857143,34,14,40,34.333333333,3,8.5714285714,6,1,2.8571428571,0.3333333333,10,28.571428571,28,4,14.285714286,5,50.333333333,54.285714286,19,76,77.142857143,27,1,0.06,7.1428571429,3,3.1033056142,0,0,8.0827495488,35.548187176,5.0253573075,7.987095708,3.75,0.7019400353,2.5,4.8219107625,41.310506355,0.79359032,"09/18/2004",NA,NA,NA,0,0,"VISUAL_EST","NO MEASUREABLE FLOW. .","Yes",NA
"521","OWW04440-0901",2004,1084.21,37.8,10.48,4.41,46.87,1.57,50.4,47,1.327,"Yes","09/18/2004",1,"F",7.35,"H4",427,"H9",2614.6," ",6.36,"H5",9.8,"H16",15," ",5.34,"H16",34.33," ",92," ",0,"B",1918.6," ",1185," ",949.1," ",101.2," ",3.6," ",261.8," ",3.5," ",1352.7," ",447," ",30," ",10.27,"H9",0.045,0.224,2594.8,5.447,2600.25,4157.47,4218.58,-61.1,4153.9,0.009,-0.73,52.75,472.46,442.59,3," "," ","  ",2,"BAYOU BARTHOLOMEW","AR","WSA","Y","REACHWIDE","N","S",35,"CPL",8040205,20.44,348,368,300,48,"ELMIDAE-STENELMIS",14.478114478,31.313131313,46.801346801,3.1770129667,0.0616830482,6.14,19,39.583333333,34.333333333,3,6.25,9,0,0,0,0,0,0,3,6.25,9,14,29.166666667,29.666666667,5,10.416666667,12.333333333,5,10.416666667,2,2,4.1666666667,1,3,6.25,15.333333333,2,4.1666666667,4.6666666667,4,8.3333333333,9,4,8.3333333333,11.666666667,20,41.666666667,42.666666667,20,41.666666667,26.333333333,5,10.416666667,21,3,6.25,10.666666667,2,4.1666666667,1.3333333333,27,56.25,69,17,35.416666667,28.333333333,0,0,0,4,8.3333333333,2.3333333333,17,35.416666667,45,11,22.916666667,26.666666667,14,29.166666667,24.666666667,6,12.5,35.333333333,21,43.75,41.666666667,6,12.5,11.333333333,1,2.0833333333,0.6666666667,14,29.166666667,18.666666667,2.3333333333,8.3333333333,4,47.333333333,43.75,21,74,66.666666667,32,1,0.01,4.2857142857,1,0.7761366927,0,5,9.323430938,33.975469861,5.9935454126,9.2130944772,2.5,0,1.25,3.2815781578,37.063696746,NA,"09/18/2004",NA,NA,NA,0,0,"VISUAL_EST","NO MEASUREABLE FLOW. .","Yes",NA
"522","OWW04440-0910",2004,1.62,77.24,0,0.49,22.25,3.49,8.08,124,1.434,"Yes","09/29/2004",NA," ",7.65," ",131,"H8",1164.5," ",1.22," ",3.6,"H15",5," ",1.35," ",14.4," ",5," ",0,"B",1025.9," ",153.8," ",132.7," ",17.9," ",0.3," ",49.9," ",15.8," ",75.3," ",296," ",0,"B",13.36," ",0.022,0.447,1138.944,4.77,1144.06,1330.62,1285.09,45.53,1330.32,0.003,1.74,13.34,139.12,133.03,1," "," ","  ",1,"KERR BRANCH","TN","WSA","Y","REACHWIDE","Y","R",65,"CPL",6040001,3.215,543,600,300,29,"CHIRONOMIDAE-RHEOTANYTARSUS",31.598513011,63.940520446,77.695167286,2.2710336212,0.1730904769,4.6446666667,11,37.931034483,45.666666667,1,3.4482758621,0.3333333333,0,0,0,4,13.793103448,37.666666667,5,17.24137931,38,5,17.24137931,10.333333333,1,3.4482758621,7.3333333333,1,3.4482758621,0.3333333333,1,3.4482758621,2,5,17.24137931,4,0,0,0,1,3.4482758621,0.3333333333,7,24.137931034,72,9,31.034482759,12,8,27.586206897,14,7,24.137931034,11.666666667,2,6.8965517241,4.6666666667,3,10.344827586,16.333333333,23,79.310344828,74,2,6.8965517241,2.3333333333,0,0,0,6,20.689655172,25.666666667,13,44.827586207,30,7,24.137931034,34.666666667,2,6.8965517241,2.3333333333,17,58.620689655,83.666666667,3,10.344827586,4.6666666667,6,20.689655172,16.666666667,0,0,0,8,27.586206897,5,25.666666667,20.689655172,6,55.666666667,65.517241379,19,90.333333333,89.655172414,26,0,0,1.4285714286,2,3.9592757922,9.4608106131,7.5,3.8984049173,47.078437919,8.6675887506,3.8522699479,1.25,10,2.5,9.6992457866,59.948507475,1.08908333,"09/29/2004",NA,16,3.8,0.02171,0.767,"VEL_DEPTH",".","Yes",3942.5
"523","OWW04440-0913",2004,24.6,91.14,0.97,0.06,6.7,1.52,7.72,15,1.642,"Yes","10/05/2004",2,"F",5.68," ",20,"H8",18.5," ",1.25," ",2.6,"H16",15," ",2.46," ",1.74," ",2,"H56",0,"B",18.7," ",37.8," ",74.7," ",5.8," ",0.4," ",9.8," ",16.3," ",84.4," ",268,"H56",0,"B",6.79," ",2.089,0.005,25.363,0.001,23.28,139.37,135.84,3.53,136.92,0,1.28,21.69,17.55,17.03,2," "," ","  ",1,"BLUE WATER CREEK","FL","WSA","Y","REACHWIDE","Y","S",65,"CPL",3140305,4.9,39,45,45,19,"CHIRONOMIDAE-POLYPEDILUM",20.454545455,47.727272727,63.636363636,2.5686849186,0.104338843,4.4244444444,9,47.368421053,40,2,10.526315789,6.6666666667,1,5.2631578947,11.111111111,2,10.526315789,4.4444444444,5,26.315789474,22.222222222,1,5.2631578947,2.2222222222,0,0,0,1,5.2631578947,4.4444444444,0,0,0,2,10.526315789,15.555555556,0,0,0,1,5.2631578947,2.2222222222,3,15.789473684,17.777777778,8,42.105263158,20,4,21.052631579,13.333333333,3,15.789473684,20,4,21.052631579,35.555555556,4,21.052631579,20,13,68.421052632,71.111111111,2,10.526315789,8.8888888889,2,10.526315789,15.555555556,5,26.315789474,11.111111111,9,47.368421053,62.222222222,2,10.526315789,8.8888888889,1,5.2631578947,2.2222222222,9,47.368421053,62.222222222,4,21.052631579,11.111111111,3,15.789473684,26.666666667,1,5.2631578947,2.2222222222,6,31.578947368,24.444444444,26.666666667,36.842105263,7,88.888888889,84.210526316,16,97.777777778,94.736842105,18,0,0,2.8571428571,3,6.5872544088,5.6744584233,2.5,5.6807480158,43.832672842,9.7894575073,5.6135202286,3.75,8.1650422352,2.5,8.8824671941,64.500811942,0.74161243,"10/05/2004",NA,20,4.75,0.422,14.901,"VEL_DEPTH",".","Yes",12849.225
"524","OWW04440-0917",2004,82.39,40.89,0.05,0.11,22.6,1.03,3.69,204,1.009,"Yes","09/23/2004",8,"X",8.47,"H4",226," ",2140.4," ",1.46,"H4",2.5,"H15",10,"H5",4.08," ",25.24," ",14," ",0,"B",1011.2," ",803.5," ",538," ",67.7," ",3.2," ",88.7," ",1.5," ",209.7," ",499," ",0,"B",21.4," ",0.003,2.951,2057.537,56.933,2117.3,2423.11,2417.36,5.76,2420.31,0.005,0.12,40.76,254.14,239.21,1," "," ","CHEMISTRY SAMPLED ON A DIFFERENT DATE ",1,"ROCK CREEK","OK","WSA","Y","REACHWIDE","Y","R",29,"SPL",11130304,8.64,485,702,300,39,"CAENIDAE-CAENIS",23.383084577,37.313432836,48.258706468,3.0346819662,0.0836860474,5.7476666667,14,35.897435897,37.666666667,3,7.6923076923,21,0,0,0,3,7.6923076923,2.3333333333,6,15.384615385,23.333333333,11,28.205128205,26,6,15.384615385,16.666666667,2,5.1282051282,0.6666666667,3,7.6923076923,2,3,7.6923076923,3.6666666667,1,2.5641025641,4,1,2.5641025641,1.6666666667,3,7.6923076923,31,14,35.897435897,64.333333333,17,43.58974359,19.333333333,6,15.384615385,14,4,10.256410256,7.3333333333,2,5.1282051282,2,21,53.846153846,75.333333333,14,35.897435897,18,0,0,0,4,10.256410256,3.3333333333,12,30.769230769,23.333333333,13,33.333333333,62,8,20.512820513,6.6666666667,10,25.641025641,8,9,23.076923077,39.666666667,8,20.512820513,14,1,2.5641025641,0.6666666667,12,30.769230769,34.666666667,3.3333333333,10.256410256,4,26.666666667,41.025641026,16,88.666666667,74.358974359,29,1,0.05,2.8571428571,1.4285714286,2.4038461538,4.1874845412,7.1428571429,8.8847486549,44.841084631,3.4690545436,8.8847486549,7.1428571429,4.1874845412,3.3333333333,1.4285714286,47.410082741,1.09187845,"09/22/2004",NA,NA,NA,0,0,"VISUAL_EST","THERE WAS NO MEASURABLE FLOW. THE STREAM IS A SERIES OF LARGE AND SMALL DISCONNECTED POOLS. .","Yes",NA
"525","OWW04440-0921",2004,2.93,8.53,6.07,4.17,81.32,1.2,32.42,23,1.395,"Yes","10/28/2004",2,"E",6.42,"H5",148,"H8",495.7," ",42.8,"H5",85.7,"H15",35,"H5",10.6," ",6.44,"H4",501," ",0,"B",382.5," ",232.8," ",415.1," ",206.8," ",9.3," ",151.1," ",0.6," ",616.1,"H12",1171," ",31.6," ",1.88," ",0.38,0.026,288.822,0.071,288.52,1246.93,1056.7,190.23,1237.28,0.002,8.26,100.87,143.89,135.11,2," ","H2O BELOW 0.1 M @ X-SITE/DEEPER POOL @ E.","  ",1,"NO NAME","LA","WSA","Y","REACHWIDE","Y","T",73,"CPL",8050001,1.575,457,501,300,28,"TUBIFICIDAE-NA",33.208955224,64.925373134,75.373134328,2.2474917174,0.1871519269,6.704,7,25,10.666666667,1,3.5714285714,0.3333333333,0,0,0,0,0,0,1,3.5714285714,0.3333333333,10,35.714285714,56,5,17.857142857,16,2,7.1428571429,3.3333333333,1,3.5714285714,4.6666666667,3,10.714285714,4.3333333333,1,3.5714285714,0.3333333333,2,7.1428571429,34.333333333,4,14.285714286,13.666666667,11,39.285714286,42,8,28.571428571,40,4,14.285714286,6.6666666667,4,14.285714286,1.3333333333,1,3.5714285714,1.3333333333,16,57.142857143,37.666666667,10,35.714285714,51.666666667,0,0,0,2,7.1428571429,1.6666666667,9,32.142857143,7,9,32.142857143,37.333333333,7,25,44.666666667,4,14.285714286,31.666666667,8,28.571428571,41,7,25,13.333333333,4,14.285714286,5.6666666667,6,21.428571429,7.6666666667,1.6666666667,7.1428571429,2,8.6666666667,39.285714286,11,46,71.428571429,20,0,0,1.4285714286,0,0.0004137189,3.0157607597,3.75,3.7574354333,19.920302234,2.3513139696,3.7129687418,3.75,0,0,3.214607175,21.714816477,0.5694198,"10/28/2004",2,NA,NA,0,0,"VISUAL_EST","NO DISCHARGE WAS MEASURED DUE TO THE FACT THAT THE STREAM WAS A SERIES OF RESIDUAL POOLS/ONLY ABOUT 70% OF THE REACH CONTAINED H2O. .","Yes",NA
"526","OWW04440-0932",2004,0.42,100,0,0,0,0,12.34,547,1.314,"Yes","10/12/2004",1,"F",7.01,"H6",29,"H9",222.2,"H8",0.914,"H6",1.4,"H15",10,"H6",0.81,"H22",3.12," ",21,"H37",0.3," ",88.1," ",58.5," ",106.5," ",23.1," ",0.4," ",35.9," ",0.7," ",21.6," ",25,"H37",0,"B",16.44," ",0.098,0.102,212.806,0.204,213,276.72,271.33,5.38,276.19,0.001,0.98,7.91,29.51,27.71,3," "," ","  ",1,"SOUTH FORK TOMS CREEK","NC","WSA","Y","REACHWIDE","Y","S",66,"SAP",3050101,1.82,522,544,300,49,"HYDROPSYCHIDAE-DIPLECTRONA",21.666666667,39,47.333333333,3.1572375317,0.0772,3.1916666667,9,18.367346939,3,8,16.326530612,25.666666667,9,18.367346939,9.3333333333,5,10.204081633,31,22,44.897959184,66,6,12.244897959,13.666666667,1,2.0408163265,7.3333333333,1,2.0408163265,0.6666666667,0,0,0,7,14.285714286,10.666666667,0,0,0,2,4.0816326531,4,6,12.244897959,31.666666667,16,32.653061224,26.333333333,11,22.448979592,15,11,22.448979592,24.333333333,7,14.285714286,5.6666666667,17,34.693877551,33.666666667,25,51.020408163,52.666666667,4,8.1632653061,5.3333333333,9,18.367346939,26,17,34.693877551,20,10,20.408163265,38.333333333,8,16.326530612,3.3333333333,2,4.0816326531,4,29,59.183673469,67.333333333,8,16.326530612,7,3,6.1224489796,8,2,4.0816326531,14,11,22.448979592,6.6666666667,46,53.06122449,26,84.333333333,73.469387755,36,87.666666667,89.795918367,44,0,0,6,8.75,7.0207941333,4.0248117809,8.8888888889,8.2017594938,71.477090495,4.7074301907,7.9657376379,8.8888888889,4.0248117809,8.5,7.7252522631,69.686867936,0.92887709,"10/12/2004",1,NA,7.1,0.31605,11.16,"ROUGH_EST",".","Yes",NA
"527","OWW04440-0937",2004,53.84,69.45,13.17,2.88,3.8,1.61,20.47,44,1.383,"Yes","10/22/2004",2,"F",6.88,"H5",67,"H10",386.4," ",10.1,"H4",8.4," ",20,"H4",4.37," ",5.74,"H4",29," ",0,"B",326.3," ",89.5," ",147.4," ",29.8," ",2.2," ",39.6," ",10," ",161.1," ",344," ",0,"B",13.3," ",0.132,0.076,368.77,0.262,368.95,595.38,579.8,15.58,593.05,0.001,1.33,42.57,66.55,63.96,3," "," ","  ",1,"CANEY CREEK","TX","WSA","Y","REACHWIDE","Y","S",35,"CPL",12010005,5.15,202,223,223,43,"EPHEMERELLIDAE-EURYLOPHELLA",14.070351759,34.673366834,46.231155779,3.1969225054,0.0609328047,4.0829596413,13,30.23255814,39.013452915,9,20.930232558,31.390134529,0,0,0,3,6.976744186,2.6905829596,12,27.906976744,34.080717489,5,11.627906977,12.107623318,2,4.6511627907,8.9686098655,3,6.976744186,3.5874439462,1,2.3255813953,0.4484304933,4,9.3023255814,8.5201793722,0,0,0,1,2.3255813953,1.7937219731,8,18.604651163,26.00896861,21,48.837209302,45.739910314,11,25.581395349,23.766816143,6,13.953488372,27.35426009,4,9.3023255814,11.210762332,8,18.604651163,24.66367713,27,62.790697674,57.847533632,5,11.627906977,7.6233183857,3,6.976744186,5.8295964126,8,18.604651163,26.905829596,18,41.860465116,32.735426009,8,18.604651163,21.524663677,3,6.976744186,3.1390134529,18,41.860465116,59.641255605,7,16.279069767,15.695067265,4,9.3023255814,11.659192825,4,9.3023255814,7.1748878924,12,27.906976744,15.695067265,32.735426009,25.581395349,11,65.470852018,67.441860465,29,86.995515695,86.046511628,37,1,0.0089686099,10,7,7.0480674035,7.3624222887,6.25,9.4426497329,78.505232375,8.4221821136,9.3309023988,3.75,6.8050531151,6.875,8.6345843887,73.029536694,1.22934568,"10/22/2004",NA,19,3.8,0.14676,5.182,"VEL_DEPTH",".","Yes",8035.29
"528","OWW04440-0945",2004,344.63,46.31,11.83,0.46,28.83,0.82,5.93,7,1.48,"Yes","10/26/2004",2,"F",7.08," ",152,"H8",802.5,"H10",35.6," ",26.5,"H15",40," ",7.57," ",9.5," ",337," ",0,"B",298.5," ",185.5," ",798.9," ",121.6," ",3.7," ",102,"H8",4.7,"H8",468.7,"H9",560,"H35",21.3," ",17.99," ",0.083,0.12,666.035,0.751,666.78,1408.26,1242.25,166.01,1404.49,0.002,6.26,74.25,150.8,142.73,2," "," ","  ",1,"BARNES CR.","LA","WSA","Y","REACHWIDE","Y","T",35,"CPL",8080203,8.594118,189,194,194,30,"HEPTAGENIIDAE-STENACRON",18.71657754,42.245989305,59.893048128,2.736965246,0.0915954131,5.0845360825,6,20,16.494845361,6,20,21.649484536,0,0,0,1,3.3333333333,0.5154639175,7,23.333333333,22.164948454,10,33.333333333,51.546391753,4,13.333333333,25.257731959,2,6.6666666667,3.6082474227,0,0,0,4,13.333333333,5.6701030928,1,3.3333333333,0.5154639175,2,6.6666666667,12.886597938,3,10,19.587628866,17,56.666666667,58.762886598,6,20,7.7319587629,6,20,20.618556701,3,10,4.1237113402,2,6.6666666667,8.2474226804,19,63.333333333,60.309278351,8,26.666666667,21.649484536,0,0,0,3,10,8.7628865979,13,43.333333333,48.453608247,7,23.333333333,14.432989691,6,20,18.556701031,9,30,44.329896907,7,23.333333333,18.556701031,6,20,19.072164948,1,3.3333333333,0.5154639175,8,26.666666667,18.041237113,8.7628865979,10,3,57.216494845,53.333333333,16,71.649484536,76.666666667,23,0,0,8.5714285714,1,5.7235254368,4.8679867987,6.25,6.6884146469,55.168925756,2.9673040453,6.6092618109,2.5,3.8765432099,3.75,5.2505250525,41.589390198,0.61217226,"10/26/2004",2,NA,6.9,0.14289,5.045,"ROUGH_EST",".","Yes",NA
"529","OWW04440-0950",2004,36.23,95.81,0,0.01,0.59,0.33,15.15,281,1.389,"Yes","10/26/2004",1,"X",7.55," ",86,"H8",745.9," ",0.905," ",0,"H15B",15," ",2.01," ",9.15," ",16," ",0,"B",395.2," ",394.8," ",54.2," ",46," ",0.3," ",81.4,"H8",0.8,"H8",36.2,"H8",54," ",37," ",11.95," ",0.028,0.355,715.502,2.38,718.16,890.55,836.65,53.91,890.25,0.002,3.12,19.91,91.96,86.72,1," "," ","  ",1,"STAMP CREEK","GA","WSA","Y","REACHWIDE","Y","R",66,"SAP",3150104,9.04,481,613,300,47,"PLEUROCERIDAE-ELIMIA",13.253012048,34.136546185,49.397590361,3.1211758501,0.066176352,3.7996666667,13,27.659574468,15.666666667,5,10.638297872,19.333333333,4,8.5106382979,4.6666666667,8,17.021276596,17.666666667,17,36.170212766,41.666666667,7,14.893617021,14,2,4.2553191489,11.333333333,1,2.1276595745,0.3333333333,0,0,0,6,12.765957447,18.333333333,0,0,0,3,6.3829787234,2,10,21.276595745,37.333333333,18,38.29787234,12.333333333,11,23.404255319,7.6666666667,11,23.404255319,43.666666667,5,10.638297872,3.3333333333,16,34.042553191,22.666666667,24,51.063829787,63.333333333,6,12.765957447,3,6,12.765957447,2.6666666667,17,36.170212766,34,14,29.787234043,40.666666667,4,8.5106382979,9,5,10.638297872,2.6666666667,26,55.319148936,73,6,12.765957447,3.3333333333,3,6.3829787234,12,2,4.2553191489,5.3333333333,11,23.404255319,8,36.666666667,48.936170213,23,77.333333333,78.723404255,37,86.333333333,87.234042553,41,0,0,3,8.125,4.9574971078,5.6770499087,8.8888888889,7.9346359267,64.30511972,2.2545484572,7.7063010799,8.8888888889,5.6770499087,6,5.8958833677,60.704452837,0.99017544,"10/26/2004",1,NA,8.1,0.55151,19.474,"ROUGH_EST",".","Yes",NA
"530","OWW04440-0953",2004,172.57,74.57,0,0.15,24.66,1.28,6.25,91,1.189,"Yes","09/17/2004",1,"F",8.13,"H6",300,"H10",3143.4," ",0.615,"H6",2.4,"H18",10,"H4",1.07,"H60",38.51,"H4",9," ",0,"B",1824.1," ",1494.5," ",59.5," ",21.9," ",1.1," ",62.9," ",9.7," ",80.9," ",214," ",13.3," ",7.59,"H10",0.007,1.349,3134.384,39.643,3175.17,3400.98,3328.86,72.12,3399.97,0.008,1.07,10.7,346.74,326.3,4," "," ","  ",1,"POLK BAYOU","AR","WSA","Y","REACHWIDE","Y","R",39,"SAP",11010004,16.84,480,571,300,38,"LEPTOHYPHIDAE-TRICORYTHODES",17.279411765,42.279411765,55.882352941,2.8856518685,0.0855590398,4.838,16,42.105263158,33.666666667,6,15.789473684,53,0,0,0,3,7.8947368421,2.6666666667,9,23.684210526,55.666666667,7,18.421052632,4,2,5.2631578947,1.6666666667,2,5.2631578947,1.6666666667,2,5.2631578947,0.6666666667,3,7.8947368421,4.3333333333,0,0,0,1,2.6315789474,1,7,18.421052632,21.666666667,18,47.368421053,53.666666667,8,21.052631579,6,7,18.421052632,20.333333333,3,7.8947368421,19.666666667,4,10.526315789,10.333333333,25,65.789473684,85,8,21.052631579,3.3333333333,0,0,0,7,18.421052632,17.333333333,15,39.473684211,41,12,31.578947368,38.666666667,3,7.8947368421,1.6666666667,15,39.473684211,40.666666667,5,13.157894737,13.666666667,7,18.421052632,6,2,5.2631578947,8.3333333333,10,26.315789474,37.666666667,17.333333333,18.421052632,7,58.333333333,57.894736842,22,97,89.473684211,34,1,0.0066666667,4,0.625,2.0057235287,5.4951764562,4.4444444444,6.1900138406,37.93393045,4.4758403123,6.0118839459,4.4444444444,5.4951764562,2,2.6022926952,41.71606309,1.14296338,"09/17/2004",NA,16,10.8,0.2971,10.491,"VEL_DEPTH",".","Yes",33055.56
