SITE_ID,NH4,pH,PFOR,PWETL,PURB,PAGT,LANDAREA,COND,SIMPSON,EPT_PTAX,EPT_PIND,FLOW_CFS
OWW04440-0571,2.3,0.004,3.35,3.08,1.2,92.35,725.94,574,0.168206336,45.45454546,68.96551724,75.501
OWW04440-0587,0.9,0.01,50.36,0.82,1.22,46.74,212.97,468,0.094593943,35,48.66666667,1.904
WSDP99-0543,1,0.013803843,0.04,0.19,1.23,46.81,75.16,796,0.145759054,3.448275862,1.666666667,NA
WSDP99-0667,4,0.009549926,1.42,1.6,1.23,95.55,515.57,711,0.090523643,30,23.33333333,3.66
WNDP99-0617,3.1,0.003,49.32,9.48,1.24,29.57,268.16,451,0.244554184,16,8.666666667,3.11
WNVP99-0672,3.2,0.013803843,35.57,0.18,1.24,6.26,2329.23,439,0.088444201,26.47058824,30.66666667,2.92
WUTP99-0693,0.8,0.005011872,59.19,0.05,1.25,2.32,394.98,818,0.107854683,32.35294118,26.66666667,2.246
WUTP99-0693,0.8,0.005011872,59.19,0.05,1.25,2.32,394.98,818,0.197132944,42.85714286,42.66666667,2.246
WCAP99-1046,0.6,0.00851138,57.47,0,1.26,0.01,8.97,828,0.102190874,39.13043478,56.66666667,0.097
OWW04440-0771,1.4,0.042,10.51,0.08,1.26,88.02,12.4,390,0.285198152,9.090909091,6.666666667,0
OWW04440-0570,2.1,0.016,64.01,0.75,1.26,33.89,54.83,292,0.066896716,30.43478261,51.66666667,17.746
WWAP99-0722,0.8,0.006025596,14.58,0,1.26,76.71,96.59,225,0.173315085,8.695652174,32.33333333,0
OWW04440-0649,1.3,0.031,5.11,0.14,1.27,93.45,72.81,390,0.176634405,7.142857143,21.66666667,0
OWW04440-0531,3,0.013,1.95,0.68,1.27,88.17,1017.36,833,0.34693733,22.22222222,21.33333333,8.661
OWW04440-0149,10.4,0.028,6.71,0.0089,1.28,36.12,10.12,1855,0.728508429,0,0,0
IAW02344-0125,2.7,0.004,11.46,0.15,1.3,84.09,9.63,530,0.230598073,16.66666667,32.66666667,0.7102
IAW02344-0096,1.5,0.011,0.17,0.56,1.3,95.88,38.79,728,0.268153822,18.75,4.458598726,18.28765
IAW02344-0096,1.5,0.011,0.17,0.56,1.3,95.88,38.79,728,0.093961188,21.62162162,9.333333333,18.28765
OWW04440-0801,1.1,0.023,38.75,46.76,1.3,4.59,174.45,293,0.161617287,3.571428571,1.19760479,0.225
WNDP99-0654,1.1,0.004570882,0,0,1.3,46.92,177.87,1455,0.170651692,6.896551724,4.666666667,0.6
IAW02344-0250,1.4,0.008,0.57,2.53,1.31,92.13,135.87,608,0.333333333,33.33333333,33.33333333,47.9385
IAW02344-0261,1.3,0.006,20.46,0.05,1.34,76,34.81,624,0.117395388,10.71428571,26.33333333,15.9795
OWW04440-0021,51.8,0.269,63.25,0,1.35,35.37,6.17,116,0.13296157,6.060606061,1,0
OWW04440-0021,51.8,0.269,63.25,0,1.35,35.37,6.17,116,0.093802413,3.571428571,1,0
OWW04440-0381,1.9,0.018,52.06,0.04,1.36,6.18,39.29,586,0.13996483,25,59,0.966
WCAP99-1018,0.5,0.020417379,47.49,0.02,1.36,0.26,41.93,317,0.131789273,0,0,0.561
OWW04440-0420,1.9,0.005,45.89,0.2,1.37,51.92,35.72,444,0.073162671,21.42857143,35,5.074
IAW02344-0253,1.4,0.005,15.16,0.67,1.39,77.38,92.12,681,0.061609877,14.28571429,16,10.653
OWW04440-0760,1,0.006,21.03,4.73,1.39,72.82,116.74,866,0.051720529,20.37037037,13,5.766
IAW02344-0134,3.5,0.013,35.34,3.37,1.39,56.43,366.28,464,0.140415879,28.57142857,29.56521739,16.6897
VAEQ99-0464,1.1,0.043,64.46,0.63,1.4,32.25,141.85,85,0.091494586,31.25,47.33333333,33.32
WCOP01-0817,1.6,0.016595869,19.14,0.05,1.4,4.64,38616.53,3606,0.226182637,10,1.333333333,1.928
IAW02344-0098,4.4,0.019,4.37,1.92,1.41,85.9,32.99,577,0.089773054,7.692307692,7.666666667,6.0367
IAW02344-0098,4.4,0.019,4.37,1.92,1.41,85.9,32.99,577,0.09006817,11.42857143,4.666666667,6.0367
IAW02344-0105,2.4,0.009,1.3,0.14,1.42,94.9,438.22,682,0.072780477,22.85714286,60.32388664,91.9709
NEWS04-0905,2.3,0.062,77.12,2.03,1.44,18.41,92.72,108,0.069665131,35.8490566,27.33333333,40.777
NEWS04-0905,2.3,0.062,77.12,2.03,1.44,18.41,92.72,108,0.121097337,19.51219512,3,40.777
OWW04440-0050,1,0.03,92.22,0,1.48,5.99,5.73,281,0.634969925,25.92592593,3.333333333,0.076
OWW04440-0050,1,0.03,92.22,0,1.48,5.99,5.73,281,0.4178,20,23.66666667,0.076
WCOP01-0775,0.6,0.002951209,72.24,0,1.48,0.31,57.97,211,0.073724008,6.25,13,1.136
OWW04440-0646,1,0.01,38.32,0,1.49,60.17,7.99,548,0.11733537,12.5,21,0.985
OWW04440-0200,1.8,0.016,9.72,3.72,1.5,81.89,225.61,227,0.118172038,13.88888889,18.33333333,0.119
OWW04440-0096,2.1,0.014,25.76,0.48,1.51,72.23,208.71,638,0.082990917,15.55555556,34.33333333,16.31
IAW02344-0115,0.9,0.007,3.09,2.12,1.52,85.7,657.87,436,0.205949192,52.17391304,49.37759336,22.3713
OWW04440-0071,2.5,0.013,26.56,22.41,1.53,49.47,7.3,493,0.475733333,25,9,0.68
OWW04440-1056,1.1,0.013,48.16,0,1.53,50.29,11.86,401,0.149021075,25,23.66666667,6.286
IAW02344-0102,1.1,0.009,5.73,3.62,1.54,80.87,421.3,468,0.147928994,29.16666667,56.32183908,43
VAEQ99-0484,1.1,0.059,85.28,1.13,1.55,5.7,34.32,91,0.042951389,25,39.66666667,2.548
IAW02344-0108,3.6,0.007,5.78,1.12,1.56,89.08,233.08,670,0.164296021,11.11111111,1.70212766,22.3713
WCAP99-0806,0.9,0.004,40.01,0.18,1.57,0,34.75,424,0.225888889,28.57142857,74,0.407
OWW04440-0172,1.1,0.008,52.1,6.65,1.59,39.64,21.84,418,0.105256249,20.83333333,12.66666667,0.681
OWW04440-0554,1.2,0.013,55.93,17.7,1.61,22.86,4.46,313,0.31782426,15.38461539,5.666666667,1.822
IAW02344-0122,0.8,0.005,0.47,0.32,1.62,94.41,839.34,853,0.256,36.36363636,82,76.7016
OWW04440-0886,1.2,0.437,68.01,0,1.66,30.31,0.64,47,0.493813878,8.333333333,0.666666667,0.203
OWW04440-0458,0.6,0.021,76.23,0.85,1.66,21.24,12.58,208,0.058146533,45.65217391,35.33333333,3.408
IAW02344-0112,1.9,0.008,0.57,0.21,1.66,93.68,64.54,653,0.411615688,11.53846154,4,2.4857
OWW04440-0670,1.2,0.021,48.24,0.01,1.7,49.92,201.09,334,0.102773165,27.27272727,44,31.079
VAEQ99-0482,0.5,0.014,83.65,0.04,1.71,14.54,195.87,187,0.076069619,53.84615385,62.33333333,58.828
IAW02344-0099,1.7,0.006,1.09,1.11,1.71,92.54,651.31,591,0.102649164,43.24324324,41.33333333,6.7469
IAW02344-0099,1.7,0.006,1.09,1.11,1.71,92.54,651.31,591,0.169217687,37.5,59.04255319,6.7469
OWW04440-0605,155.1,0.083,9.89,1.47,1.73,86.13,26.8,217,0.407594253,6.25,0.333333333,0
OWW04440-0060,615,0.028,3.61,0.27,1.75,94.32,23.67,723,0.275465715,0,0,0.166
VAEQ99-0442,0.4,0.011,84.86,0.007,1.78,13.32,12.83,194,0.177159423,43.24324324,31,3.577
WNDP99-0576,4.7,0.005,46.78,8.8,1.81,27.98,405.35,671,0.109422,14.63414634,5.050505051,35.2
WNDP99-0576,4.7,0.005,46.78,8.8,1.81,27.98,405.35,671,0.224411067,18.51851852,46.33333333,35.2
OWW04440-0471,1.4,0.03,84.47,1.05,1.82,12.32,3.73,77,0.162076033,18.60465116,30.33333333,0.1008484
OWW04440-1086,1.5,0.056,95.17,0.32,1.82,2.44,3.89,117,0.286407011,20,43.66666667,0.124
WCAP99-1014,0.3,0.019498446,16.08,0.01,1.83,0.08,27.91,942,0.151044444,4.761904762,3.333333333,0.011
IAW02344-0109,2.1,0.008,2.12,0.72,1.84,90.24,848.96,534,0.134610757,27.27272727,13.66666667,48.2936
WCAP99-0534,0.9,0.002,43.2,0.8,1.85,18.12,113854.81,545,0.085108779,21.62162162,56.66666667,24.2
WCAP99-0535,0.5,0.007,43.15,0.8,1.85,18.07,114170.47,1076,0.148108889,12.12121212,15.66666667,6.861
OWW04440-0238,1.4,0.012,71.55,0,1.88,26.46,38.49,367,0.067785133,28,26,7.241
OWW04440-0277,2.5,0.012,20.71,2.66,1.89,73.91,701.79,306,0.150794376,25,21.33333333,12.042
OWW04440-0586,0.4,0.38,97.61,0.2,1.95,0.19,9.76,63,0.047655142,36.73469388,48.66666667,18.694
WCAP99-0679,0.3,0.00851138,56.16,0.03,1.96,0.38,29.2,312,0.214992368,30,9.333333333,0.827
IAW02344-0132,1.5,0.013,0.35,0.21,1.99,95.12,145.91,655,0.182139551,21.875,37.66666667,32.6692
OWW04440-0481,2,0.024,72.12,1.42,2.02,22.57,60.05,171,0.614882213,20,1.333333333,12.422
OWW04440-0054,1.6,0.091,57.84,0.28,2.05,34.38,7.18,63,0.060902657,20,38,1.31
OWW04440-0054,1.6,0.091,57.84,0.28,2.05,34.38,7.18,63,0.046264648,17.64705882,19.66666667,1.31
OWW04440-0498,0.6,0.01,59.14,1.24,2.05,37.56,56.26,222,0.112216176,33.33333333,43.66666667,36.676
OWW04440-0210,1,0.562,89.53,5.37,2.06,0.36,16.12,86,0.210535496,20.68965517,5.333333333,0.194
OWW04440-0457,1.9,0.55,83.82,1.91,2.13,11.17,7.43,63,0.146926267,14.28571429,44.44444444,0.953
WCAP99-0812,0.4,0.013,72.53,0,2.13,0,114.46,165,0.069566963,31.81818182,37.33333333,3.162
OWW04440-0157,0.8,0.011,38.14,1.8,2.13,56.9,713.33,1559,0.124737839,20.58823529,9,1.934
NEWS04-3102,1.3,0.166,83.17,3.73,2.16,10.69,69.26,69,0.285331964,20,15.33333333,35.08
OWW04440-0286,1.3,0.013,80.18,0.15,2.19,17.46,43.56,365,0.373531253,33.33333333,18,2.509
NEWS04-1801,0.7,0.014,83.06,4.17,2.23,9.12,78.54,175,0.158149543,53.65853659,71,34.834
NEWS04-1801,0.7,0.014,83.06,4.17,2.23,9.12,78.54,175,0.122533735,50,68,34.834
WCAP99-0899,1.1,0.011,7.88,0,2.3,2.75,45.05,2942,0.141470825,17.24137931,39,0.263
WCAP99-0624,2.6,0.016,78.02,0.01,2.32,1.68,5885.17,417,0.156647693,28,29,20.578
NEWS04-1001,0.8,0.017,78.05,3.82,2.33,15,82.39,121,0.04689355,36.84210526,48.33333333,121.038
IAW02344-0117,3.4,0.011,4.34,0.95,2.39,86.88,643.87,505,0.153119093,33.33333333,25,150.2073
OWW04440-0040,3.9,0.016,14.14,1.11,2.4,82.11,23.88,654,0.115484429,11.53846154,6.333333333,0.06
OWW04440-0040,3.9,0.016,14.14,1.11,2.4,82.11,23.88,654,0.116215738,15.625,12,0.06
WCAP99-0895,0.6,0.005,45.29,0.06,2.4,0.03,223.13,195,0.074770819,40.90909091,55.33333333,2.621
IAW02344-0111,3.9,0.005,0.95,0.55,2.47,92.51,942.91,834,0.096921749,35.29411765,25.70093458,25.9223
WUTP99-0735,0.9,0.014454398,43.09,0.59,2.5,7.51,7762.46,2148,0.418844444,17.64705882,65.66666667,1.645
WUTP99-0735,0.9,0.014454398,43.09,0.59,2.5,7.51,7762.46,2148,0.345085625,12.5,44,1.645
OWW04440-0192,1.6,0.012,11.32,0.02,2.59,86.05,3.91,621,0.159311111,12.5,34,0.19
IAW02344-0118,1.2,0.007,7.3,0.18,2.61,86.82,130.96,600,0.081892704,16.66666667,26.66666667,27.3427
OWW04440-0243,3.5,0.012,33.37,0.23,2.63,61.79,57.14,423,0.111755556,25.92592593,28.33333333,0.329
NEWS04-4104,1.1,0.052,52.72,7.59,2.69,35.98,24.54,212,0.082661061,31.42857143,39,1.008
WCAP99-0669,0.6,0.005,43.24,0.04,2.76,0.03,193.66,268,0.095266667,34.28571429,21,0.819
NEWS04-3004,3,0.275,81.15,9.39,2.76,6.07,225.55,161,0.055763712,32.65306122,24.33333333,9.641
OWW04440-0530,31.2,0.038,31.92,30.58,2.83,34.65,177.23,1684,0.109378899,6.25,6.666666667,9.439
OWW04440-0530,31.2,0.038,31.92,30.58,2.83,34.65,177.23,1684,0.211679654,10.52631579,4.333333333,9.439
OWW04440-0937,2.2,0.132,69.45,13.17,2.88,3.8,53.84,67,0.060932805,27.90697674,34.08071749,5.182
VAEQ99-0449,1.9,0.079,66.19,0.19,2.93,29.92,16.04,63,0.087348395,21.42857143,55.33333333,0.478
WCOP99-0569,1.4,0.004,28.34,0,2.94,4.33,271.67,495,0.114335302,25,39.66666667,1.508
WCOP99-0569,1.4,0.004,28.34,0,2.94,4.33,271.67,495,0.122471393,33.33333333,60.66666667,1.508
OWW04440-0989,20.1,0.087,6.24,5.71,2.96,84.44,37.97,342,0.356942316,4.347826087,5.333333333,0
OWW04440-0394,1.3,0.036,74.32,1.07,3.05,9,312.63,721,0.31331428,20.83333333,61.33333333,152.72
OWW04440-0087,1.4,0.019,83.66,0.14,3.08,13.01,17.24,343,0.086770295,21.95121951,40.88888889,0.7102
WWAP99-0766,0.4,0.035481339,80.42,0,3.12,0,5.34,36,0.26848693,61.53846154,93.33333333,0.145
OWW04440-0544,3,0.017,57.79,0,3.15,39.04,80.53,580,0.074637969,27.5,48.66666667,7.138
OWW04440-0544,3,0.017,57.79,0,3.15,39.04,80.53,580,0.250015023,14.28571429,40.74074074,7.138
OWW04440-0212,1.6,0.083,83.36,0.04,3.21,13.36,4.23,99,0.036773554,25.35211268,26.33333333,2.135
OWW04440-0266,0.7,0.05,63.91,0.57,3.29,28.19,9.19,178,0.067011388,32.43243243,46.33333333,3.22
OWW04440-0142,0.3,0.029,46.14,0,3.33,50.48,13.89,115,0.091582339,46.66666667,54,4.316
OWW04440-0211,1.1,0.007,43.98,0.56,3.42,51.54,531.94,337,0.097873264,46.42857143,57.57575758,115.292
WNVP99-0663,1.2,0.011748976,1.65,0,4,0,22.72,654,0.128190194,39.39393939,49.33333333,3.372
OWW04440-0921,9.3,0.38,8.53,6.07,4.17,81.32,2.93,148,0.187151927,3.571428571,0.333333333,0
NEWS04-3901,2.1,0.027,86.39,5.25,4.31,3.95,22.99,257,0.0777456,35.55555556,73.66666667,0.728
VAEQ99-0437,0.4,0.011,65.97,0.02,4.38,29.23,216.31,507,0.161729448,28.57142857,19,79.891
OWW04440-0901,3.6,0.045,37.8,10.48,4.41,46.87,1084.21,427,0.061683048,6.25,9,0
OWW04440-0901,3.6,0.045,37.8,10.48,4.41,46.87,1084.21,427,0.067438356,14.28571429,14,0
OWW04440-0336,2.2,0.003,17.57,0.15,4.6,77.54,55.6,484,0.199609308,11.42857143,11.33333333,14.9142
WCAP99-1032,5.1,0.004365158,0.15,0.05,4.69,70.02,1.8,964,0.157479191,23.07692308,7.586206897,11.638
WCAP99-1104,1.4,0.012589254,69.92,0,4.79,0,45.34,545,0.373183745,12.5,31,0.268
OWW04440-0340,1.5,0.091,31.31,0.06,4.89,63.71,5.38,97,0.379514771,21.21212121,16,0.984
OWW04440-0475,5.4,0.008,0.66,0.93,4.92,93.47,260.23,1163,0.312336888,25.92592593,7.333333333,7.801
NEWS04-3206,1,0.091,82.83,5.89,5.33,4.15,62.76,99,0.045757493,36.17021277,39.33333333,12.103
NEWS04-4201,1.8,0.389,71.17,9.4,5.39,14.01,29.02,144,0.062940987,36.95652174,42,1.611
OWW04440-0292,0.6,0.014,83.64,0,5.84,10.5,30.03,293,0.106238185,22.22222222,50.33333333,4.654
IAW02344-0104,1.1,0.011,0.44,0.4,5.97,90.37,13.51,767,0.191531191,18.51851852,5.666666667,6.3918
OWW04440-0466,1.3,0.028,62.03,2.88,6.24,28.54,138.64,447,0.08996218,26.19047619,15.33333333,19.849
OWW04440-0774,0.9,0.015,20.91,0.12,6.39,72.57,0.73,541,0.087996779,5.714285714,0.666666667,0.043
OWW04440-0612,1.4,0.011,40.41,0.25,6.53,52.28,7.32,494,0.11281901,25,53.33333333,1.601
NEWS04-3603,1.9,0.091,74.25,8.93,6.64,9.66,133.77,96,0.110700078,42.10526316,76.66666667,8.839
NEWS04-3603,1.9,0.091,74.25,8.93,6.64,9.66,133.77,96,0.063880992,39.13043478,54,8.839
OWW04440-0312,9.7,0.005,6.65,0.01,6.65,86.65,17.48,712,0.127039239,11.11111111,4,2.189
OWW04440-0432,3.6,0.012,2.73,0.34,7.24,89.64,265.97,1234,0.111473714,20,41.66666667,8.74
OWW04440-0326,1.3,0.017,28.76,1.88,7.33,62,19.04,384,0.06554912,20.45454546,40.33333333,3.468
OWW04440-0582,2.7,0.045,37.63,3.78,7.37,49.71,391.66,240,0.178611495,26.66666667,61,104.5
OWW04440-0464,1.7,0.025,10.12,1.03,7.58,80.93,1.91,668,0.152628674,0,0,0.12
IAW02344-0114,1.9,0.107,4.94,1.38,7.67,80.19,22.61,576,0.219008265,0,0,0.3551
WCAP99-1000,20.2,0.019498446,48.53,0.11,7.7,1.05,78.35,541,0.079977778,14.70588235,24.33333333,2.469
OWW04440-1141,6.1,0.008,16.42,0,7.88,71.98,37.02,822,0.430936015,15,62.3655914,12.295
OWW04440-0969,1.9,0.018,27.77,5.72,7.9,58.59,25.09,709,0.450740074,3.846153846,0.333333333,0
OWW04440-0814,2.7,0.023,67.51,0,7.93,23.51,6.64,389,0.267013812,19.35483871,8,0.374
IAW02344-0135,1.5,0.011,3.2,3.13,8.42,76.12,138.71,475,0.053452317,28.94736842,23,70.3098
OWW04440-0862,0,0.269,85.11,0,8.85,0.94,2,28,0.106350207,37.20930233,67.10526316,0.135
OWW04440-0124,12.6,0.035,4.24,1.16,9.02,85.14,39.38,458,0.212220679,0,0,0
OWW04440-0631,1,0.174,71.95,4.02,9.16,14.82,3.08,88,0.0546896,24.3902439,68.33333333,1.372
OWW04440-0625,10.2,0.069,17.22,7.81,9.72,62.9,56.18,271,0.100553843,9.677419355,7.333333333,0
OWW04440-0132,0.9,0.019,31.68,0.19,10.82,56.65,5.47,495,0.079990018,9.302325581,17,2.669
OWW04440-0515,11.8,0.013,22.53,5.05,11.44,58.36,28.43,1311,0.138358411,11.11111111,38.66666667,1.765
OWW04440-0515,11.8,0.013,22.53,5.05,11.44,58.36,28.43,1311,0.158464208,11.42857143,41.66666667,1.765
OWW04440-0865,6.1,0.501,44.5,0,11.76,42.11,7.43,39,0.130623819,3.03030303,3.829787234,0
VAEQ99-0448,1.9,0.026,55.25,0,11.78,32.96,1.47,286,0.165199494,15.625,5,0.787
OWW04440-0010,0.6,0.059,57.36,0.08,12.05,30.49,3.35,451,0.117312,29.72972973,44.33333333,36.048
OWW04440-0010,0.6,0.059,57.36,0.08,12.05,30.49,3.35,451,0.124783185,22.91666667,34,36.048
WCAP99-0654,5.1,0.011,1.73,0.15,12.24,64.07,119.26,4105,0.169274673,0,0,4.871
OWW04440-0439,2.9,0.029,76.18,2.05,12.64,9.1,4.02,177,0.092532699,21.42857143,21.33333333,0.954
NEWS04-3701,3.2,0.24,70.48,7.49,13.01,7.56,2.37,423,0.0628568,27.27272727,30.66666667,1.386
WCAP99-0748,0.6,0.015,43.82,0.24,14.05,0.01,112.48,563,0.305315467,7.142857143,1,0.106
OWW04440-0032,0.4,0.025,66.87,0.11,14.09,18.92,12.14,615,0.132238624,15.15151515,10.28037383,0.139
OWW04440-0262,1.9,0.014,51.92,0,15.01,32.65,108.27,988,0.116165939,20,35.33333333,14.149
OWW04440-0426,7.6,0.025,60.67,0.12,15.01,22.6,119.48,569,0.159521797,15.38461539,5.333333333,43.389
WCAP99-0989,1,0.004365158,27.36,0.28,16.07,5.22,2442.57,908,0.105254748,14.70588235,52,37.535
OWW04440-0836,1.5,0.049,63.2,0.08,16.29,20.41,1,128,0.111758989,10.81081081,14.33333333,0.231
OWW04440-0184,2.1,0.01,12.8,2.2,17.26,67.05,44.41,889,0.097383001,8.695652174,1.666666667,5.6816
OWW04440-0176,4.3,0.008,6.06,0.52,18.12,74.21,65.58,687,0.059189327,20.58823529,17.29323308,12.498
OWW04440-0138,4.1,0.794,69.73,0.19,18.39,11.66,2.31,201,0.227017029,0,0,0
WCAP99-1131,1.2,0.005248075,8.48,0.05,19.84,13.13,145.05,1942,0.412866667,25,18,5.624
WCAP99-1125,10.4,0.007943282,8.3,0.04,22.34,14.67,122.29,1927,0.189422222,18.75,14.66666667,3.676
WCOP01-0739,0.6,0.005,18.81,0,25.27,7.78,181.37,368,0.170652212,25.92592593,19.33333333,16.8
NEWS04-3802,2.5,0.166,58.09,5.91,29.18,6.72,7.29,463,0.323481758,3.448275862,0.666666667,0.548
NEWS04-4003,1.3,0.038,41.24,5.36,31.36,21.86,10.21,227,0.063939557,32.65306122,44,0.165
OWW04440-0657,0.4,0.006,56.02,0,33.01,10.95,13.39,258,0.129565376,21.73913044,50.85714286,3.295
OWW04440-0122,0.9,0.006,43.89,6.53,33.25,16.31,40.01,658,0.081065089,7.142857143,3.267973856,0
WCAP99-0747,0.4,0.016,54.09,0,34.77,1.6,8.48,137,0.056874451,30,34.66666667,0.042
NEWS04-3406,6.3,0.132,53.26,2.4,35.16,6.48,78.7,455,0.156824493,21.21212121,17,1.894
WCAP99-0867,0.9,0.005495409,30.24,0.01,35.5,0,42.73,696,0.086954384,8,14.33333333,1.064
OWW04440-0804,1.2,0.079,50.71,0.06,36.75,12.38,7.3,95,0.09693287,13.46153846,12.33333333,3.748
OWW04440-0294,1.8,0.028,30.52,1.13,41.35,26.67,23.31,395,0.120539576,6.896551724,3.533568905,1.748
OWW04440-0070,0.6,0.007,37.16,0,44.72,11.29,3.44,587,0.171862245,20.68965517,54,0.355
OWW04440-0134,1.3,0.008,13.34,1.6,46.07,38.96,96.71,1110,0.080088889,12.5,4.333333333,15.955
OWW04440-0445,5.8,0.017,41.25,0.01,50.25,4.3,37.58,143,0.459449128,14.28571429,2.074688797,0
OWW04440-0626,2.8,0.025,26.12,0.18,57.78,12.4,6.85,409,0.154081051,7.142857143,3.666666667,0.081
OWW04440-0592,18.2,0.017,18.55,1.5,58.48,19.44,45.82,1101,0.608644444,0,0,2.127
OWW04440-0455,1.2,0.012,6.3,7.96,59.96,22.23,25.27,752,0.084637337,11.42857143,5.666666667,0
OWW04440-0678,5.7,0.046,26.66,0,65.8,7.52,4.99,335,0.134924386,10.52631579,8.695652174,1.641
OWW04440-0436,2,0.074,4.41,9.32,83.53,1.36,8.9,240,0.126233985,8,1,5.098
OWW04440-0479,5.2,0.023,11.51,0.06,87.38,0.93,12.94,278,0.171041819,6.666666667,4.666666667,11.532
OWW04440-0393,9.7,0.03,3.87,0.07,95.93,0.14,1.27,381,0.419440566,4.166666667,6.666666667,0
